Molecule ChEMBL ID,Standard Value,Calculated pChEMBL,index,Smiles
CHEMBL4107337,62.0,7.21,1276,N#Cc1ccccc1S(=O)(=O)Nc1cccc(-c2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cc2)c1
CHEMBL4107618,65.5,7.18,1430,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccccc3)CC2)C1
CHEMBL4109558,33.0,7.48,1313,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3cccc(N4CCNCC4)c3)cc2)CC1
CHEMBL4110167,476.0,6.32,132,CC(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
CHEMBL4110561,83.0,7.08,2000,Cc1ccc(-c2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)cc1O
CHEMBL4110665,34.0,7.47,819,NC1CCC(N[C@H]2C[C@@H]2c2ccc(C3CC3)cc2)CC1
CHEMBL4110798,5705.0,5.24,1462,CCNC(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1
CHEMBL4110837,47.0,7.33,825,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccnc3)cc2)CC1
CHEMBL4110912,62.0,7.21,30,NCC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1
CHEMBL4111141,128.0,6.89,1629,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CC2)C1
CHEMBL4111253,12.0,7.92,2255,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3ccccc3F)cc2)CC1
CHEMBL4111335,94.0,7.03,1628,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3cccnc3)cc2)CC1
CHEMBL4111997,340.5,6.47,1578,OC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
CHEMBL4112191,27.0,7.57,1464,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3ccc4cn[nH]c4c3)cc2)CC1
CHEMBL4113126,138.0,6.86,711,COc1cc(C#N)cc(-c2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)c1
CHEMBL4113398,27.0,7.57,2366,COc1ccc(NS(C)(=O)=O)cc1-c1ccc([C@H]2C[C@@H]2NC2CCC(N)CC2)cc1
CHEMBL4113453,68.0,7.17,279,NC1CC(N[C@H]2C[C@@H]2c2ccccc2)C1
CHEMBL4113677,69.0,7.16,2618,NC1CCC(N[C@H]2C[C@@H]2c2cccnc2)CC1
CHEMBL4113760,70.5,7.15,221,NC(=O)C1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
CHEMBL4113794,40.0,7.4,1998,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3ccccc3)cc2)CC1
CHEMBL4113798,148.0,6.83,1999,CC1(N)CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1
CHEMBL4113884,34.0,7.47,1579,NC1CC(N[C@H]2C[C@@H]2c2ccccc2)c2ccccc21
CHEMBL4113904,48.0,7.32,192,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
CHEMBL4114223,30.0,7.52,608,Nc1ccc(S(=O)(=O)Nc2cccc(-c3ccc([C@H]4C[C@@H]4NC4CCC(N)CC4)cc3)c2)cn1
CHEMBL4114538,66.0,7.18,2374,CNC1CCC(N[C@H]2C[C@@H]2c2ccccc2)CC1
CHEMBL4114573,54.0,7.27,2134,N#Cc1cccc(Nc2ccc([C@H]3C[C@@H]3NC3CCC(N)CC3)cn2)c1
CHEMBL4114926,22.0,7.66,488,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3ccn[nH]3)cc2)CC1
CHEMBL4114950,86.0,7.07,281,N[C@H]1CC[C@@H](N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1
CHEMBL4115421,334.0,6.48,835,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
CHEMBL4115532,348.0,6.46,133,CS(=O)(=O)NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3cccc(C(F)(F)F)c3)nc2)CC1
CHEMBL4115673,53.0,7.28,2375,NC1CCC(N[C@@H]2C[C@@H]2c2ccccc2)CC1
CHEMBL4160042,76.0,7.12,2323,Cl.c1ccc2c(c1)C[C@H]1[C@@H]2[C@@H]1NCC1CCNCC1
CHEMBL4161508,8800.0,5.06,846,Cl.N[C@@H]1[C@H]2Cc3ccccc3[C@H]21
CHEMBL4162107,15.0,7.82,928,COc1ccc(-n2cc(-c3cccc(N)c3C)c3cc(C#N)ccc32)cc1
CHEMBL4162448,270.0,6.57,2037,Cl.N[C@H]1CC[C@H](N[C@@H]2[C@H]3Cc4ccccc4[C@H]32)CC1
CHEMBL4162637,7160.0,5.15,2351,Nc1ccccc1NC(=O)c1ccc(CNC2CC2c2ccccc2)cc1
CHEMBL4163180,4.0,8.4,2,Cc1cc2c(cc1C#N)c(-c1cccc(N)c1C)cn2[C@H]1C[C@@H](O)C1
CHEMBL4163599,8900.0,5.05,2057,Cl.N[C@@H]1[C@@H]2Cc3ccccc3[C@H]12
CHEMBL4166013,6450.0,5.19,47,Cl.N[C@H]1[C@H]2Cc3ccccc3[C@@H]12
CHEMBL4166084,2210.0,5.66,2191,O=C(/C=C/c1ccc(CNC2CC2c2ccccc2)cc1)NO
CHEMBL4166129,17.0,7.77,2189,Cl.N[C@H]1CC[C@@H](N[C@@H]2[C@H]3Cc4ccccc4[C@H]32)CC1
CHEMBL4166366,1870.0,5.73,1135,Cl.N[C@H]1[C@H]2Cc3cc(-c4ccccc4)ccc3[C@@H]12
CHEMBL4166524,1090.0,5.96,2038,Cl.N[C@@H]1[C@H]2Cc3cc(-c4ccc(F)cc4)ccc3[C@H]21
CHEMBL4166623,3.0,8.52,1279,Cc1cc2c(cc1C#N)c(-c1cccc(N)c1C)cn2[C@@H]1CC[C@@H](O)C1
CHEMBL4166776,880.0,6.06,2142,Cl.N[C@@H]1[C@H]2Cc3cc(-c4ccccc4)ccc3[C@H]21
CHEMBL4169910,4090.0,5.39,936,O=C(NO)c1ccc(CNC2CC2c2ccccc2)cc1
CHEMBL4170038,9.0,8.05,691,COc1ccc(-n2cc(-c3cncc(N)c3C)c3cc(C#N)ccc32)cc1
CHEMBL4170181,4070.0,5.39,1280,Cl.N[C@@H]1[C@H]2Cc3cc(Br)ccc3[C@H]21
CHEMBL4170367,2.9000000000000004,8.54,551,Cl.N[C@H]1CC[C@H](N[C@H]2[C@H]3Cc4ccccc4[C@H]32)CC1
CHEMBL4170687,21.0,7.68,668,Cl.c1ccc2c(c1)C[C@@H]1[C@H](NCC3CCNCC3)[C@H]21
CHEMBL4171003,1990.0,5.7,625,Cl.N[C@H]1[C@H]2Cc3cc(-c4ccc(F)cc4)ccc3[C@@H]12
CHEMBL4171896,490.0,6.31,2190,COc1ncccc1CN[C@H]1[C@H]2Cc3ccccc3[C@H]21.Cl
CHEMBL4173338,1200.0,5.92,1748,O=C(CCCCCCNC(=O)c1ccc(CNC2(c3ccccc3)CC2)cc1)NO
CHEMBL4173886,3.0,8.52,1402,Cc1cc2c(cc1C#N)c(-c1cccc(N)c1C)cn2[C@H]1CC[C@H](O)CC1
CHEMBL4174280,1300.0,5.89,2568,COc1ncccc1CN[C@@H]1[C@H]2Cc3ccccc3[C@H]21.Cl
CHEMBL4174674,5950.0,5.23,282,Cl.N[C@H]1[C@H]2Cc3cc(Br)ccc3[C@@H]12
CHEMBL4175342,24900.0,4.6,1360,Cl.Fc1ncccc1CN[C@H]1[C@H]2Cc3ccccc3[C@H]21
CHEMBL4175912,4.0,8.4,792,CN[C@H]1CC[C@@H](n2cc(-c3cccc(N)c3C)c3cc(C#N)c(C)cc32)CC1
CHEMBL4176623,7300.0,5.14,2152,Cl.N[C@H]1[C@@H]2Cc3ccccc3[C@H]12
CHEMBL4176702,3850.0,5.41,2569,Nc1ccccc1NC(=O)/C=C/c1ccc(CNC2CC2c2ccccc2)cc1
CHEMBL4176756,5.45,8.26,1440,Cl.N[C@H]1CC[C@@H](N[C@H]2[C@H]3Cc4ccccc4[C@H]32)CC1
CHEMBL4202897,350.26,6.46,597,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccc([N+](=O)[O-])cc1
CHEMBL4203515,253.6,6.6,2218,CCN(CC)c1ccc(/C=N/NC(=O)CN[C@@H]2C[C@H]2c2ccc(F)c(F)c2)cc1
CHEMBL4203790,224.11,6.65,2261,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccc(Cl)cc1
CHEMBL4204049,91.83,7.04,249,CCN(CC)c1ccc(/C=N/NC(=O)CN[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c(O)c1
CHEMBL4205178,201.23,6.7,1620,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccccc1
CHEMBL4206303,455.51,6.34,621,O=C(CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)N/N=C/c1cc(Cl)ccc1O
CHEMBL4208031,107.0,6.97,2606,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)N)[C@@H](C)O)C(=O)N[C@H]1CCCCNC(=O)CC[C@@H](C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC1=O
CHEMBL4208387,110.25,6.96,623,CCOc1cccc(/C=N/NC(=O)CN[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c1O
CHEMBL4208534,881.51,6.05,1382,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1cc(Cl)ccc1O
CHEMBL4209568,828.31,6.08,674,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1cc(Br)ccc1O
CHEMBL4209645,366.54,6.44,1387,O=C(CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)N/N=C/c1ccco1
CHEMBL4209901,223.13,6.65,2139,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccc(Br)cc1
CHEMBL4210623,631.19,6.2,672,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccc(F)cc1
CHEMBL4211184,388.08,6.41,1086,O=C(CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)N/N=C/c1cc(Br)ccc1O
CHEMBL4212293,349.06,6.46,675,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1cccc(N)c1O
CHEMBL4212776,26.13,7.58,624,O=C(N/N=C/c1cc(Cl)ccc1O)c1cccc(S(=O)(=O)N2CCOCC2)c1
CHEMBL4214175,221.97,6.65,1967,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccccc1O
CHEMBL4214311,423.42,6.37,851,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1cccc(N)c1
CHEMBL4214426,180.0,6.74,1383,C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O
CHEMBL4214864,273.83,6.56,676,O=C(CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)N/N=C/c1cccs1
CHEMBL4215722,169.61,6.77,1070,COc1ccc(/C=N/NC(=O)CN[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c(O)c1
CHEMBL4215913,154.0,6.81,1071,C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O
CHEMBL4216474,147.7,6.83,673,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1cc(O)ccc1O
CHEMBL4217387,273.72,6.56,2420,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1cc(F)ccc1O
CHEMBL4227224,622.0,6.21,2114,O=C1C(CCCCN[C@@H]2C[C@H]2c2ccccc2)C(=O)N(c2ccc(-c3ccccc3)cc2)CCN1Cc1cccc(Cl)c1
CHEMBL4237521,6420.0,5.19,2521,CCc1ccc(N2C(=O)NC(=O)/C(=C\c3cc4ccccc4[nH]3)C2=O)cc1
CHEMBL4237686,4400.0,5.36,1812,Cc1ccccc1N1C(=O)NC(=O)C(=Cc2cc3ccccc3[nH]2)C1=O
CHEMBL4238393,3100.0,5.51,2547,COc1ccc(N2C(=O)NC(=O)C(=Cc3ccc(O)c(O)c3)C2=O)cc1
CHEMBL4239151,2800.0,5.55,1872,COc1ccc(C=C2C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)cc1OC
CHEMBL4240336,755.0,6.12,1866,O=C1NC(=S)N(c2ccc(Br)cc2)C(=O)C1=Cc1ccc(O)c(O)c1
CHEMBL4240782,1100.0,5.96,391,Cc1ccc(N2C(=O)NC(=O)C(=Cc3cc4ccccc4[nH]3)C2=O)cc1
CHEMBL4241311,550.0,6.26,341,COc1cc(C=C2C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)cc(OC)c1O
CHEMBL4244132,3600.0,5.44,2509,COc1ccc(C=C2C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)c(OC)c1OC
CHEMBL4244605,1200.0,5.92,2510,N#Cc1ccc(N2C(=O)NC(=O)C(=Cc3ccc(O)c(O)c3)C2=O)cc1
CHEMBL4245069,870.0,6.06,2546,COc1cc(C=C2C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)ccc1O
CHEMBL4248408,300.0,6.52,1936,O=C1NC(=O)N(c2ccc(Br)cc2)C(=O)C1=Cc1ccc(O)c(O)c1
CHEMBL4248864,23000.0,4.64,1404,Cc1ccc(N2C(=O)NC(=O)C(=Cc3cccc(O)c3)C2=O)cc1
CHEMBL4248955,18200.0,4.74,2548,COc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(N4CCOCC4)c(F)c3)C2=O)cc1
CHEMBL4251434,3600.0,5.44,743,COc1ccc(C=C2C(=O)NC(=O)N(c3ccc(Br)cc3)C2=O)cc1O
CHEMBL4277206,157.9,6.8,2328,COc1cccc(CN[C@H]2C[C@@H]2c2ccccc2)c1
CHEMBL4277281,64.5,7.19,2331,Cc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1Cl
CHEMBL4277841,114.1,6.94,2324,Fc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4278320,643.5,6.19,1798,O=[N+]([O-])c1ccccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4278738,103.9,6.98,785,Clc1ccccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4278920,79.7,7.1,772,Fc1cc(Br)ccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4279808,82.6,7.08,2576,Brc1ccc(COc2ccc(CN[C@H]3C[C@@H]3c3ccccc3)cc2)cc1
CHEMBL4280740,146.5,6.83,1420,NS(=O)(=O)c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4281778,75.65,7.12,153,O=[N+]([O-])c1cccc(CN[C@H]2C[C@@H]2c2ccccc2)c1
CHEMBL4282210,325.0,6.49,2294,CC(=O)Nc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4282324,154.5,6.81,1810,c1ccc(COc2ccc(CN[C@H]3C[C@@H]3c3ccccc3)cc2)cc1
CHEMBL4282381,117.0,6.93,2346,O=[N+]([O-])c1ccc(N[C@H]2C[C@@H]2c2ccccc2)s1
CHEMBL4282608,122.0,6.91,392,Clc1cc(Cl)cc(CN[C@H]2C[C@@H]2c2ccccc2)c1
CHEMBL4282845,91.1,7.04,1997,Ic1ccccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4284077,112.1,6.95,2487,Brc1cccc(CN[C@H]2C[C@@H]2c2ccccc2)c1
CHEMBL4284179,80.7,7.09,1123,Brc1ccc(COc2cccc(CN[C@H]3C[C@@H]3c3ccccc3)c2)cc1
CHEMBL4284293,90.0,7.05,1179,Cc1ccc(-c2ncc(OCC3CCNC3)cc2-c2ccc(C#N)cc2)cc1
CHEMBL4284708,119.9,6.92,2144,c1ccc(-c2ccc(CN[C@H]3C[C@@H]3c3ccccc3)cc2)cc1
CHEMBL4284789,817.1,6.09,2575,CC(C)(C)c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4285048,3700.0,5.43,2447,N[C@H]1C[C@@H]1c1ccc(Br)cc1
CHEMBL4285166,66.1,7.18,2140,COc1ccccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4285212,35.3,7.45,840,O=[N+]([O-])c1cc(CN[C@H]2C[C@@H]2c2ccccc2)ccc1Cl
CHEMBL4285695,110.0,6.96,1121,COc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1OC
CHEMBL4285786,100.0,7.0,2042,Fc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1F
CHEMBL4285989,94.9,7.02,1817,Clc1ccc(CN[C@@H]2C[C@H]2c2ccccc2)cc1
CHEMBL4286163,117.5,6.93,797,Fc1ccccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4287563,91.0,7.04,2043,NC(=O)c1cccc(CN[C@H]2C[C@@H]2c2ccccc2)c1
CHEMBL4287709,66.5,7.18,454,c1ccc(COc2cccc(CN[C@H]3C[C@@H]3c3ccccc3)c2)cc1
CHEMBL4287919,276.5,6.56,751,CCc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4288523,100.2,7.0,1120,COc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4288999,187.3,6.73,2141,CNS(=O)(=O)c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4289408,86.55,7.06,285,Clc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4289507,20.0,7.7,2202,N[C@H]1C[C@@H]1c1ccc(-c2cccc(O)c2)cc1
CHEMBL4289595,294.5,6.53,2488,Brc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4289655,111.7,6.95,1897,O=[N+]([O-])c1cccc(CN[C@@H]2C[C@H]2c2ccccc2)c1
CHEMBL4290483,202.8,6.69,1778,Clc1ccc(CN[C@H]2C[C@@H]2c2ccccc2)c(Cl)c1
CHEMBL4290752,81.75,7.09,288,COc1ncccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4291413,90.0,7.05,507,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(C(=O)N(C)CCN(C)[C@H]2C[C@@H]2c2ccccc2)cc1)c1ccccc1
CHEMBL4292356,202.4,6.69,769,c1ccc([C@H]2C[C@@H]2NCc2cccnc2)cc1
CHEMBL4292597,60.0,7.22,2101,c1ccc(-c2cccc(CN[C@H]3C[C@@H]3c3ccccc3)c2)cc1
CHEMBL4292813,417.5,6.38,1151,CN(C)c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4292825,69.1,7.16,2325,Cn1c(CN[C@H]2C[C@@H]2c2ccccc2)cc2ccccc21
CHEMBL4292976,159.0,6.8,1122,O=[N+]([O-])c1ccc(N[C@H]2C[C@@H]2c2ccccc2)o1
CHEMBL4294062,108.5,6.96,2492,Fc1cccc(CN[C@H]2C[C@@H]2c2ccccc2)c1
CHEMBL4294148,95.9,7.02,2450,Brc1ccccc1CN[C@H]1C[C@@H]1c1ccccc1
CHEMBL4294740,194.6,6.71,1419,NC(=O)c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL4299278,290.0,6.54,1002,CC(C)C[C@@H](NC(=O)[C@@H](CCCNN)NC(=O)[C@@H](CO)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H]1CCCN1)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299285,440.0,6.36,139,CC(C)C[C@@H](NC(=O)[C@@H](CCCNN)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299296,17000.0,4.77,2415,C#CCN(C)CCC[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299307,320.0,6.49,1451,CC(C)C[C@@H](NC(=O)[C@@H](CCCNN)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CCCCNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299323,40000.0,4.4,1539,C#CCN(CCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H]1CCCN1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(N)=O)C(N)=O)C(C)C)Cc1ccccc1
