Molecule ChEMBL ID,Standard Value,Calculated pChEMBL,index,Smiles
CHEMBL4299324,280.0,6.55,805,CC(C)C[C@H](NC(=O)[C@H](CCCNN)NC(=O)[C@H](CO)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H]1CCCN1)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299336,63000.0,4.2,498,CC(C)C[C@H](NC(=O)[C@H](CCCCN[C@H]1C[C@@H]1c1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4299338,8400.0,5.08,81,CNNCCC[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CO)C(=O)N[C@H](CC(=O)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(N)=O)C(N)=O)C(C)C
CHEMBL4301645,24.0,7.62,2359,c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1
CHEMBL4303182,4160.0,5.38,20,O=C(O)c1cc(N2N=C(C(F)(F)F)/C(=C/c3ccc(-c4ccccc4)o3)C2=O)ccc1Cl
CHEMBL4436792,2886.5,5.54,701,N/C(=N\O)c1cccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)c1
CHEMBL4436953,1.4,8.85,725,O=C(N/N=C1\CCc2cccc(O)c21)c1cccc(S(=O)(=O)N2CCOCC2)c1
CHEMBL4437242,58800.0,4.23,2616,NC(=O)c1ccc(N2CCC(Cc3nnc(CO)n3-c3ccccc3)CC2)nc1
CHEMBL4437380,55.0,7.26,1559,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CC(CN)C3)c2C)cc1F
CHEMBL4437554,124.05,6.91,575,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4437892,78.5,7.11,1959,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CC[C@@H](N)C3)c2C)cc1F
CHEMBL4439177,17620.0,4.75,1256,Cc1cc(NN)n2nc(SCC(=O)c3ccccc3)nc2n1
CHEMBL4439541,8410.0,5.08,1061,C=C1C(=O)OCC1C(O)c1cn(Cc2nccc(OCCCOC)c2C)c2ccc(Cl)cc12
CHEMBL4440004,36.5,7.44,343,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cc1F
CHEMBL4440188,2960.0,5.53,18,Nc1ccc(/C=C/c2ccnc(-c3ccccc3O)c2)cc1
CHEMBL4440274,8600.0,5.07,2001,Cl.O=C(/C=C/c1cccc(O)c1)Nc1cccc(OCC2CCNCC2)c1
CHEMBL4440289,6160.0,5.21,746,Cc1ccc(CSc2nc3nc(C)cc(NN)n3n2)cc1
CHEMBL4440500,240.5,6.62,573,Fc1ccc([C@@H]2C[C@H]2NC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4440870,55.0,7.26,407,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@H](N)C3)c2C)cc1F
CHEMBL4440877,17380.0,4.76,2653,COc1ccc(CSc2nc3nc(C)cc(Nc4ccc(N5CCN(C)CC5)cc4)n3n2)cc1
CHEMBL4441879,32560.0,4.49,665,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc([N+](=O)[O-])cc3)nc2n1
CHEMBL4442317,211.35,6.67,2681,FC(F)(F)Cc1cc2c(N3CCC(N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4442428,88300.0,4.05,1305,O=C(CCn1cncn1)N1CCC(C2=NN=C(c3ccccc3Cl)C2)CC1
CHEMBL4443596,8130.0,5.09,2501,Cc1cc(NN)n2nc(SCc3ccc(F)cc3)nc2n1
CHEMBL4443696,31350.0,4.5,1656,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2ncnc2n1
CHEMBL4444100,6200.0,5.21,601,COc1cc(/C=C/C(=O)Nc2ccc(CCC(=O)NO)cc2)ccc1O
CHEMBL4444151,9030.0,5.04,2195,Nc1ccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)cc1
CHEMBL4444902,7.35,8.13,2246,CN[C@H]1CCN(C(=O)c2nc(-c3ccc(C#N)c(F)c3)n(-c3ccc4nn(C)c(Cl)c4c3)c2C)C1
CHEMBL4445502,9469.0,5.02,1219,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12
CHEMBL4445950,11780.0,4.93,244,Nc1cccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)c1
CHEMBL4446913,20497.0,4.69,1715,C=C1C(=O)OCC1C(O)c1cn(Cc2ccccc2)c2ccccc12
CHEMBL4447074,187.0,6.73,1863,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4447157,12390.0,4.91,1649,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccccc3)nc2n1
CHEMBL4447527,14.5,7.84,1740,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cc1
CHEMBL4447763,80670.0,4.09,2297,CCCn1c(SCC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)nc2c1c(=O)[nH]c(=O)n2C
CHEMBL4448010,19000.0,4.72,2573,Cc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)o1
CHEMBL4448235,210.0,6.68,1626,O=C(CCC1NC(=O)NC1=O)NCCc1c[nH]c2ccccc12
CHEMBL4448358,15.0,7.82,1773,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2c(cnn2C)c1
CHEMBL4449915,11500.0,4.94,2639,COc1cc(/C=C/C(=O)Nc2ccc(CCC(=O)O)cc2)ccc1O
CHEMBL4450207,21200.0,4.67,46,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(Cl)c(F)c3)nc2n1
CHEMBL4450806,364.0,6.44,1504,N/C(=N\O)c1cccc(/C=C/c2ccnc(-c3ccccc3O)c2)c1
CHEMBL4451430,13.5,7.87,1932,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@@H]3CCCNC3)c2C)cc1F
CHEMBL4451607,7.5,8.12,1653,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)c(Cl)c2c1
CHEMBL4451749,1800.0,5.74,884,COc1cc(/C=C/C(=O)Nc2cccc(OCC3CCNCC3)c2)ccc1O.Cl
CHEMBL4452076,1400.0,5.85,1833,COc1cc(/C=C/C(=O)Nc2ccc(CC(=O)NN)cc2)ccc1O
CHEMBL4453101,14840.0,4.83,2286,C#CCSc1nc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)n2n1
CHEMBL4453520,30.0,7.52,617,Cc1c(C(=O)N2CC[C@H](N(C)C)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1cc2cn(C)nc2cc1F
CHEMBL4454128,19.0,7.72,2193,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CC[C@H](N)C3)c2C)cc1F
CHEMBL4454677,1.7,8.77,1435,O=C(N/N=C1\CCc2c(Cl)ccc(O)c21)c1cccc(S(=O)(=O)N2CCOCC2)c1
CHEMBL4454841,25130.0,4.6,2197,Cc1cc(NN)n2nc(SCCCc3ccccc3)nc2n1
CHEMBL4454917,5800.0,5.24,1154,COc1cc(/C=C/C(=O)Nc2ccc(CC(=O)NO)cc2)ccc1O
CHEMBL4455265,2320.0,5.63,378,Cc1cc(NN)n2nc(SCc3ccc(C(F)(F)F)cc3)nc2n1
CHEMBL4456313,5903.0,5.23,960,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)nc2)c2ccccc12
CHEMBL4456364,25780.0,4.59,363,Cc1ccc(CSc2nc3nc(C)cc(Nc4ccc(N5CCN(C)CC5)cc4)n3n2)cc1
CHEMBL4457116,8210.0,5.09,963,C=CCSc1nc2nc(C)cc(NN)n2n1
CHEMBL4457136,38130.0,4.42,2692,CCc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2ncnc2n1
CHEMBL4458155,16170.0,4.79,458,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3csc4ccc(Cl)cc34)nc2n1
CHEMBL4458218,28130.0,4.55,2310,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCCc3ccccc3)nc2n1
CHEMBL4458673,23090.0,4.64,102,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(Br)cc3)nc2n1
CHEMBL4459508,2600.0,5.59,1155,COc1cc(/C=C/C(=O)Nc2ccc(C(=O)NO)cc2)ccc1O
CHEMBL4460106,4000.0,5.4,2615,COc1cc(/C=C/C(=O)Nc2ccc(NC(=N)N)cc2)ccc1O
CHEMBL4460302,4740.0,5.32,2151,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O
CHEMBL4461182,301.0,6.52,389,Nc1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1
CHEMBL4462266,1400.0,5.85,760,COc1cc(/C=C/C(=O)Nc2cccc(COc3ccc(OC4CCNCC4)cc3)c2)ccc1O.Cl
CHEMBL4462355,720.0,6.14,251,N/C(=N\O)c1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1
CHEMBL4463316,8890.0,5.05,291,CCCn1c(SCc2cccc(C)c2)nc2c1c(=O)[nH]c(=O)n2C
CHEMBL4463374,14250.0,4.85,1658,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(C(F)(F)F)cc3)nc2n1
CHEMBL4463951,6200.0,5.21,2416,COc1cc(/C=C/C(=O)Nc2ccccc2O)ccc1O
CHEMBL4465177,77500.0,4.11,1125,Cc1ccc(NC(=O)CCC(=O)c2c[nH]c3ccccc23)cc1
CHEMBL4465367,34.5,7.46,344,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@H]3CCCNC3)c2C)cc1F
CHEMBL4465369,19850.0,4.7,1777,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3c(Cl)cccc3Cl)nc2n1
CHEMBL4466738,14200.0,4.85,1571,CCCn1c(SCc2ccc(F)cc2)nc2c1c(=O)[nH]c(=O)n2C
CHEMBL4467448,800.0,6.1,2458,Cl.O=C(/C=C/c1ccc(O)cc1)Nc1cccc(OCC2CCNCC2)c1
CHEMBL4469312,15340.0,4.81,2668,COc1ccc(CSc2nc3nc(C)cc(NN)n3n2)cc1
CHEMBL4469838,10300.0,4.99,449,COc1cc(/C=C/C(=O)Nc2ccc(CC(N)=O)cc2)ccc1O
CHEMBL4470036,22520.0,4.65,1650,CC(C)c1cc(NN)n2nc(SCc3ccccc3)nc2n1
CHEMBL4470161,1784.0,5.75,15,C=C1C(=O)OCC1C(O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(Cl)cc12
CHEMBL4470558,66400.0,4.18,1163,Clc1ccc(C2CN(c3ccccc3)N=C2c2ccco2)cc1
CHEMBL4470820,49600.0,4.3,2423,Cl.O=C(/C=C/c1ccccc1O)Nc1cccc(OCC2CCNCC2)c1
CHEMBL4474185,303.35,6.52,2650,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4475277,4240.0,5.37,2454,Oc1cccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)c1
CHEMBL4475385,1720.0,5.76,459,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1
CHEMBL4475757,51400.0,4.29,287,CCOC(=O)c1c2c(n(C)c1CO)C(=O)C(=O)c1ccc(Br)cc1-2
CHEMBL4476120,9550.0,5.02,16,Nc1ccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)cc1
CHEMBL449317,19160.0,4.72,2471,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O
CHEMBL4514358,25.0,7.6,1655,Cc1c(C(=O)N2CC[C@H](N(C)C)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)cc2c1
CHEMBL4516105,764.0,6.12,1148,N/C(=N\O)c1ccc(/C=C/c2ccnc(-c3ccccc3O)c2)cc1
CHEMBL4516248,36.0,7.44,947,CN[C@H]1CCN(C(=O)c2nc(-c3ccc(C#N)c(F)c3)n(-c3cc4cn(C)nc4cc3F)c2C)C1
CHEMBL4517147,28.5,7.55,1127,Cc1c(C(=O)N2CC[C@H](N(C)C)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1cc(F)c2nn(C)cc2c1
CHEMBL4517933,29240.0,4.53,2561,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3cccc(Br)c3)nc2n1
CHEMBL4520476,3570.0,5.45,1217,Nc1ccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)cc1
CHEMBL4520948,109.35,6.96,1865,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4521599,4500.0,5.35,689,COc1cc(/C=C/C(=O)Nc2ccc(N)cc2)ccc1O
CHEMBL4522607,4.5,8.35,1804,CN[C@@H]1CCCN(C(=O)c2nc(-c3ccc(C#N)c(F)c3)n(-c3ccc4nn(C)c(Cl)c4c3)c2C)C1
CHEMBL4526830,692.15,6.16,1337,FC(F)(F)Cc1cc2c(N3CCC(N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4527031,5130.0,5.29,1102,C#CCSc1nc2nc(C)cc(NN)n2n1
CHEMBL4527219,94.0,7.03,340,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cn1
CHEMBL4527359,8959.0,5.05,1802,C=C1C(=O)OCC1C(O)c1cn(Cc2ccccc2C(F)(F)F)c2ccccc12
CHEMBL4528872,24420.0,4.61,969,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCC3CCCCC3)nc2n1
CHEMBL4528937,21150.0,4.67,1753,Cc1cc(NN)n2nc(SCc3cccc(C(F)(F)F)c3)nc2n1
CHEMBL4529482,1610.0,5.79,609,Cc1cc(NN)n2nc(SCc3csc4ccc(Cl)cc34)nc2n1
CHEMBL4530202,241.95,6.62,2597,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@@H](N[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4530322,69.5,7.16,1902,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc(C2CC2)nc1
CHEMBL4531075,5600.0,5.25,1156,COc1cc(/C=C/C(=O)Nc2ccc(O)cc2)ccc1O
CHEMBL4531211,12410.0,4.91,611,Cc1cc(NN)n2nc(SCc3ccc([N+](=O)[O-])cc3)nc2n1
CHEMBL4532083,18510.0,4.73,613,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(F)cc3)nc2n1
CHEMBL4533143,66.13,7.18,2598,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4533173,5900.0,5.23,2363,COCc1cccc(NC(=O)/C=C/c2ccc(O)c(OC)c2)c1
CHEMBL4537429,28.0,7.55,506,Cc1c(C(=O)N2CCC[C@@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)cc2c1
CHEMBL4539390,13120.0,4.88,2528,Cc1cc(NN)n2nc(SCc3ccccc3C(F)(F)F)nc2n1
CHEMBL4540419,28430.0,4.55,934,CCCSc1nc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)n2n1
CHEMBL4540594,9.2,8.04,1202,CN1CCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4c(Cl)ccc(O)c43)c2)CC1
CHEMBL4541854,6000.0,5.22,248,COc1cc(/C=C/C(=O)Nc2cccc(N)c2)ccc1O
CHEMBL4542043,20850.0,4.68,1657,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccccc3Br)nc2n1
CHEMBL4545461,5849.0,5.23,1116,C=C1C(=O)OCC1C(O)c1cn(Cc2ccccc2F)c2ccccc12
CHEMBL4545973,4467.0,5.35,1324,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(F)cc2)c2ccccc12
CHEMBL4546158,4.6,8.34,2587,CN1CCCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4c(Cl)ccc(O)c43)c2)CC1
CHEMBL4547521,2900.0,5.54,1294,CCN(CC)S(=O)(=O)c1cccc(C(=O)N/N=C2\CCc3cccc(O)c32)c1
CHEMBL4548929,14.5,7.84,229,Cc1c(C(=O)N2CC[C@H](N)C2)nc(-c2ccc(C#N)c(F)c2)n1-c1ccc2nn(C)cc2c1
CHEMBL4549172,4900.0,5.31,271,COc1cc(/C=C/C(=O)Nc2ccccc2F)ccc1O
CHEMBL4549417,18960.0,4.72,379,Cc1cc(NN)n2nc(SCC3CC3)nc2n1
CHEMBL4549707,2.3,8.64,1549,CN1CCCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4cccc(O)c43)c2)CC1
CHEMBL4550942,184.15,6.73,328,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4550944,1230.0,5.91,2289,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(F)cc2)c2ccc(Cl)cc12
CHEMBL4551103,53000.0,4.28,292,CCCn1c(SCc2ccc(C(C)(C)C)cc2)nc2c1c(=O)[nH]c(=O)n2C
CHEMBL4554089,1470.0,5.83,2719,Nc1cccc(/C=C/c2ccc(O)c(-c3cc(O)ccn3)c2)c1
CHEMBL4558220,25810.0,4.59,1754,CCCSc1nc2nc(C)cc(NN)n2n1
CHEMBL4558443,359.7,6.44,2327,Fc1ccc([C@@H]2C[C@H]2NC[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4559594,12100.0,4.92,1,COc1cc(/C=C/C(=O)Nc2ccc(C(N)=O)cc2)ccc1O
CHEMBL4559695,7580.0,5.12,1167,O=C1C(=O)N(CN2CCC(Cc3ccccc3)CC2)c2ccc([N+](=O)[O-])cc21
CHEMBL4560537,92.0,7.04,1903,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@H]3CCNC3)c2C)cc1F
CHEMBL4565848,25750.0,4.59,59,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(F)c(Cl)c3)nc2n1
CHEMBL4566525,920.0,6.04,439,N/C(=N\O)c1ccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)cc1
CHEMBL4569059,33.5,7.47,1161,Cc1ccc(-n2c(-c3ccc(C#N)cc3)nc(C(=O)N3CCC[C@@H](N)C3)c2C)cc1
CHEMBL4569986,61.04,7.21,574,FC(F)(F)Cc1cc2c(N3CCC(CN[C@H]4C[C@@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4572016,5870.0,5.23,612,Cc1cc(NN)n2nc(SCc3ccc(Cl)cc3)nc2n1
CHEMBL4573261,859.0,6.07,1097,Nc1cccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)c1
CHEMBL4573606,30140.0,4.52,2196,C=CCSc1nc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)n2n1
CHEMBL4576096,19350.0,4.71,1651,Cc1cc(NN)n2nc(SCc3c(Cl)cccc3Cl)nc2n1
CHEMBL4577831,22860.0,4.64,2167,Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(Cl)cc3)nc2n1
CHEMBL4578722,11210.0,4.95,959,Cc1cc(NN)n2nc(SCc3ccccc3Br)nc2n1
CHEMBL4580675,84.38,7.07,1336,FC(F)(F)Cc1cc2c(N3CCC(CN[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1
CHEMBL4581751,8980.0,5.05,1019,CCCn1c(SCc2cccc(F)c2)nc2c1c(=O)[nH]c(=O)n2C
CHEMBL4581929,62.0,7.21,1933,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)NC3CCNCC3)c2C)cc1F
CHEMBL4581937,33900.0,4.47,1169,Cl.O=C(/C=C/c1cccc(Br)c1)Nc1cccc(OCC2CCNCC2)c1
CHEMBL4583512,2800.0,5.55,2669,COc1cc(/C=C/C(=O)Nc2ccccc2COc2ccc(OC3CCNCC3)cc2)ccc1O.Cl
CHEMBL4583548,1290.0,5.89,2629,N/C(=N\O)c1cccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)c1
CHEMBL4588399,4.9,8.31,2120,CN1CCN(S(=O)(=O)c2cccc(C(=O)N/N=C3\CCc4cccc(O)c43)c2)CC1
CHEMBL4588414,17200.0,4.76,1490,Cc1cc(C(=O)N2CCC(Cc3cccc(C(N)=O)c3)C2)nc2[nH][nH]c(=O)c12
CHEMBL4589265,7800.0,5.11,2296,COc1cc(/C=C/C(=O)Nc2ccc(CCC(=O)NN)cc2)ccc1O
CHEMBL4589741,25740.0,4.59,2439,NNc1c2c(nc3nc(SCc4ccccc4)nn13)CCC2
CHEMBL4589914,146.35,6.83,1864,Fc1ccc([C@@H]2C[C@H]2N[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL4590790,15630.0,4.81,1652,Cc1cc(NN)n2nc(SCCc3ccccc3)nc2n1
CHEMBL4591471,6580.0,5.18,1805,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)c(Cl)c2)c2ccccc12
CHEMBL4591673,78.0,7.11,228,COc1ccc(-n2c(-c3ccc(C#N)c(F)c3)nc(C(=O)N[C@@H]3CCNC3)c2C)cc1F
CHEMBL4592421,8344.0,5.08,1716,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)nc2)c2ccc(Cl)cc12
CHEMBL4593062,11.26,7.95,2002,Cl.Cl.N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccccc2)CC1
CHEMBL4593261,252.33,6.6,1338,Fc1ccc([C@@H]2C[C@H]2NCC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL464732,2980.0,5.53,2239,COc1c(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12
CHEMBL466770,6700.0,5.17,2537,N[C@H]1C[C@]1(F)c1ccc(Cl)cc1
CHEMBL468597,2100.0,5.68,1399,N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1
CHEMBL485818,3550.0,5.45,2459,O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O
CHEMBL488001,21830.0,4.66,1904,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O
CHEMBL492697,321.1,6.49,2401,c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1
CHEMBL498485,64490.0,4.19,1937,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1
CHEMBL50,1260.0,5.9,2332,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL553204,26440.0,4.58,1654,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1
CHEMBL560116,16700.0,4.78,2240,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1
CHEMBL8260,12500.0,4.9,1168,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
CHEMBL90568,27900.0,4.55,616,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O
